/* DATA DESCRIPTION:
Citation:	Fewkes, Ronald H; McFarland, William Douglas; Reinhart, W R (1980): Bulk on-board geochemistry of manganese nodules recovered for the DOMES, Sites A, B and C areas in the Pacific Ocean [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.878221, 
	RP8OC76-14-20 * LATITUDE: 15.136700 * LONGITUDE: -126.061700 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4586.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	RP8OC76-15-21 * LATITUDE: 15.140000 * LONGITUDE: -126.045000 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4501.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	RP8OC76-16-22 * LATITUDE: 15.131700 * LONGITUDE: -125.990000 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4442.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	RP8OC76-17-23 * LATITUDE: 15.138300 * LONGITUDE: -125.955000 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4376.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	RP8OC76-18-24 * LATITUDE: 15.105000 * LONGITUDE: -125.956700 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4426.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	RP8OC76-19-25 * LATITUDE: 15.140000 * LONGITUDE: -126.015000 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4465.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	RP8OC76-21-27 * LATITUDE: 15.098300 * LONGITUDE: -126.035000 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4522.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
	RP8OC76-22-28 * LATITUDE: 15.106700 * LONGITUDE: -126.046700 * DATE/TIME: 1976-10-01T00:00:00 * ELEVATION: -4641.0 m * LOCATION: DOMES Site C, Pacific Ocean * CAMPAIGN: RP8OC76 (RP-8-OC-76) * BASIS: Oceanographer * METHOD/DEVICE: Box corer (BC) (URI: http://en.wikipedia.org/wiki/Box_corer)
Comment:	From 1983 until 1989 NOAA-NCEI compiled the NOAA-MMS Marine Minerals Geochemical Database from journal articles, technical reports and unpublished sources from other institutions. At the time it was the most extended data compilation on ferromanganese deposits world wide. Initially published in a proprietary format incompatible with present day standards it was jointly decided by AWI and NOAA to transcribe this legacy data into PANGAEA. This transfer is augmented by a careful checking of the original sources when available and the encoding of ancillary information (sample description, method of analysis...) not present in the NOAA-MMS database.
Parameter(s):	Event label (Event) * PI: Fewkes, Ronald H
	Latitude of event (Latitude) * PI: Fewkes, Ronald H
	Longitude of event (Longitude) * PI: Fewkes, Ronald H
	Elevation of event [m] (Elevation) * PI: Fewkes, Ronald H
	Date/Time of event (Date/Time) * PI: Fewkes, Ronald H
	Sample ID (Sample ID) * PI: Fewkes, Ronald H
	DEPTH, sediment/rock [m] (Depth sed) * GEOCODE * PI: Fewkes, Ronald H
	Manganese [%] (Mn) * PI: Fewkes, Ronald H * METHOD/DEVICE: X-ray fluorescence (XRF)
	Iron [%] (Fe) * PI: Fewkes, Ronald H * METHOD/DEVICE: X-ray fluorescence (XRF)
	Nickel [%] (Ni) * PI: Fewkes, Ronald H * METHOD/DEVICE: X-ray fluorescence (XRF)
	Copper [%] (Cu) * PI: Fewkes, Ronald H * METHOD/DEVICE: X-ray fluorescence (XRF)
	Cobalt [%] (Co) * PI: Fewkes, Ronald H * METHOD/DEVICE: X-ray fluorescence (XRF)
	Zinc [%] (Zn) * PI: Fewkes, Ronald H * METHOD/DEVICE: X-ray fluorescence (XRF)
	Deposit type (Deposit type) * PI: Fewkes, Ronald H
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0) (URI: https://creativecommons.org/licenses/by/3.0/)
Size:	4158 data points
*/
Event	Latitude	Longitude	Elevation [m]	Date/Time	Sample ID	Depth sed [m]	Mn [%]	Fe [%]	Ni [%]	Cu [%]	Co [%]	Zn [%]	Deposit type
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG1	0	25.74	7.55	1.44	1.15	0.18	0.11	Mn nodule
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG2	0	24.65	7.80	1.98	1.14	0.23	0.08	Mn nodule
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG3	0	24.44	8.05		1.09	0.23	0.12	Mn nodule
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG4	0	19.30	8.01	1.41	1.09	0.22	0.12	Mn nodule
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG5	0	23.36	8.12	1.50	1.09	0.21	0.13	Mn nodule
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG6	0	24.07	8.89	1.51	1.10	0.22	0.10	Mn nodule
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG7	0	25.74	8.74	1.54	1.09	0.23	0.13	Mn nodule
RP8OC75-46-01	9.3450	-150.8450	-5057	1975-10-24	RP8OC75-46-01-1-FG8	0	22.41	7.98	1.40	1.01	0.21	0.10	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG137	0	17.20	11.20	0.73	0.47			Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG142	0	24.44	11.80	0.94	0.52	0.26	0.07	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG143	0	22.41	12.64	0.71	0.50	0.27	0.09	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG144	0	16.91	13.04	0.62	0.60	0.30	0.08	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG145	0	19.66	12.04	0.71	0.52	0.19	0.06	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG146	0	23.71	11.32	0.52	0.60	0.28	0.07	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG147	0	24.65	8.98	0.96	0.57	0.33	0.08	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG148	0	22.48	12.33	0.83	0.52	0.25	0.07	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG149	0	23.57	11.83	0.84	0.54	0.26	0.07	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG150	0	24.58	11.38	0.93	0.65	0.27	0.10	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG151	0	22.99	12.45	0.88	0.55	0.28	0.07	Mn nodule
RP8OC75-46-03	9.3167	-150.8750	-4900	1975-10-24	RP8OC75-46-03-1-FG40	0	23.90	10.86	1.01	0.66			Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG1	0	21.54	11.74	0.89	0.51	0.27	0.06	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG2	0	21.11	9.85	0.68	0.70	0.33	0.05	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG0	0	23.64	12.71	0.90	0.51	0.27	0.08	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG4	0	23.28	12.92	0.90	0.57	0.24	0.08	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG5	0	18.79	9.28	0.83	0.52	0.22	0.08	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG6	0	20.24	13.37	0.68	0.54	0.27	0.08	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG7	0	19.30	7.86	0.89	0.55	0.28	0.07	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG8	0	19.08	11.31	0.90	0.55	0.27	0.07	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG9	0	22.41	11.41	0.85	0.54	0.28	0.08	Mn nodule
RP8OC75-46-04	9.3967	-150.8800	-4909	1975-10-25	RP8OC75-46-04-1-FG10	0	20.16	10.88	0.65	0.50	0.21	0.07	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG1	0	21.90	10.15	1.34	0.93	0.22	0.07	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG2	0	26.46	9.46	1.45	1.02	0.23	0.14	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG2	0	23.49	9.63	1.18	0.97	0.25	0.11	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG4	0	22.55	10.85	1.35	0.79	0.22	0.10	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG5	0	15.67	8.95	1.06	0.69	0.25	0.07	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG6	0	19.95	11.51	1.20	0.75	0.23	0.08	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG7	0	21.18	11.39	1.58	0.94	0.26	0.10	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG8	0	15.10	10.29	1.05	0.69	0.23	0.08	Mn nodule
RP8OC75-46-06	9.4000	-150.8317	-5121	1975-10-26	RP8OC75-46-06-1-FG9	0	26.32	9.66	1.45	0.94	0.28	0.11	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG1	0	23.71	8.65	1.36	0.92	0.20	0.10	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG2	0	25.59	9.71	1.37	0.96	0.20	0.14	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG2	0	20.67	9.83	1.25	0.85	0.21	0.12	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG4	0	26.54	9.29	1.52	0.96	0.21	0.12	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG5	0	26.39	7.12	1.46	0.79	0.21	0.13	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG6	0	26.02	6.47	1.10	0.84	0.22	0.11	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG7	0	25.67	9.21	1.74	1.17	0.27	0.14	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG8	0	28.56	8.46	1.11	0.77	0.25	0.12	Mn nodule
RP8OC75-46-08	9.3183	-150.8400	-5108	1975-10-26	RP8OC75-46-08-1-FG9	0	22.00	10.60	1.06	1.74			Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG1	0	25.59	13.01	0.93	0.65	0.38	0.07	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG2	0	25.16	10.84	1.04	0.73	0.41	0.07	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG1	0	21.61	10.81	0.79	0.63	0.54	0.06	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG4	0	16.69	14.57	0.67	0.70	0.56	0.07	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG5	0	22.77	14.58	0.60	0.59	0.32	0.08	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG6	0	24.80	12.70	1.02	0.68	0.41	0.09	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG7	0	24.87	13.42	1.00	0.64	0.39	0.07	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG8	0	13.79	9.26	0.83	0.51	0.35	0.04	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG9	0	25.09	13.42	1.02	0.64	0.39	0.07	Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG10	0	16.20	18.56	0.42	0.36			Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG11	0	14.60	19.92	0.31	0.32			Mn nodule
RP8OC75-46-09	9.3333	-150.8067	-4745	1975-10-27	RP8OC75-46-09-1-FG12	0	18.50	13.71	0.74	0.67			Mn nodule
RP8OC75-47-11	9.0417	-151.1767	-4951	1975-10-28	RP8OC75-47-11-1-FG1	0	31.82	3.82	1.67	1.49	0.28	0.14	Mn nodule
RP8OC75-47-11	9.0417	-151.1767	-4951	1975-10-28	RP8OC75-47-11-1-FG2	0	31.39	3.51	1.24	1.60	0.23	0.18	Mn nodule
RP8OC75-47-11	9.0417	-151.1767	-4951	1975-10-28	RP8OC75-47-11-1-FG3	0	31.60	2.75	1.67	1.67	0.28	0.13	Mn nodule
RP8OC75-47-11	9.0417	-151.1767	-4951	1975-10-28	RP8OC75-47-11-1-FG4	0	31.17	3.63	1.76	1.66	0.24	0.14	Mn nodule
RP8OC75-47-11	9.0417	-151.1767	-4951	1975-10-28	RP8OC75-47-11-1-FG5	0	26.00	5.21	1.76	1.36			Mn nodule
RP8OC75-47-14	9.0667	-151.2367	-5007	1975-10-28	RP8OC75-47-14-1-FG1	0	30.01	3.47	1.52	1.46	0.27	0.12	Mn nodule
RP8OC75-47-14	9.0667	-151.2367	-5007	1975-10-28	RP8OC75-47-14-1-FG2	0	28.56	5.50	1.68	1.53	0.33	0.13	Mn nodule
RP8OC75-47-14	9.0667	-151.2367	-5007	1975-10-28	RP8OC75-47-14-1-FG8	0	29.14	5.14	1.44	1.42	0.27	0.13	Mn nodule
RP8OC75-47-14	9.0667	-151.2367	-5007	1975-10-28	RP8OC75-47-14-1-FG4	0	29.00	4.44	1.60	1.55	0.29	0.14	Mn nodule
RP8OC75-47-14	9.0667	-151.2367	-5007	1975-10-28	RP8OC75-47-14-1-FG5	0	30.88	4.75	1.71	1.50	0.28	0.16	Mn nodule
RP8OC75-47-15	9.0800	-151.1850	-5012	1975-10-28	RP8OC75-47-15-1-FG1	0	31.24	4.15	1.72	1.48	0.28	0.14	Mn nodule
RP8OC75-47-15	9.0800	-151.1850	-5012	1975-10-28	RP8OC75-47-15-1-FG2	0	30.66	3.75	1.86	1.58	0.25	0.15	Mn nodule
RP8OC75-47-15	9.0800	-151.1850	-5012	1975-10-28	RP8OC75-47-15-1-FG3	0	31.31	3.88	1.74	1.50	0.26	0.10	Mn nodule
RP8OC75-47-15	9.0800	-151.1850	-5012	1975-10-28	RP8OC75-47-15-1-FG4	0	29.94	3.98	1.78	1.59	0.26	0.14	Mn nodule
RP8OC75-47-15	9.0800	-151.1850	-5012	1975-10-28	RP8OC75-47-15-1-FG5	0	30.37	4.32	1.32	1.44	0.28	0.14	Mn nodule
RP8OC75-47-15	9.0800	-151.1850	-5012	1975-10-28	RP8OC75-47-15-1-FG6	0	26.68	5.09	1.73	1.65	0.31	0.14	Mn nodule
RP8OC75-47-15	9.0800	-151.1850	-5012	1975-10-28	RP8OC75-47-15-1-FG7	0	29.58	4.55	1.86	1.62	0.28	0.14	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG1	0	25.59	7.85	1.10	1.04	0.34	0.10	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG2	0	27.62	7.66	1.42	0.97	0.36	0.10	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG3	0	27.89	7.45	1.37	1.06	0.19	0.11	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG4	0	26.54	8.61	1.33	0.97	0.22	0.10	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG5	0	26.54	8.95	1.28	1.00	0.22	0.09	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG6	0	29.36	6.78	1.29	1.17	0.22	0.11	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG7	0	26.17	8.29	1.17	1.01	0.24	0.10	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG8	0	25.88	8.18	1.38	1.05	0.24	0.10	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG9	0	26.32	7.75	1.26	1.05	0.23	0.11	Mn nodule
RP8OC75-48-19	8.2750	-151.1217	-4942	1975-10-29	RP8OC75-48-19-1-FG10	0	28.27	5.47	1.46	1.59	0.17	0.12	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG1	0	28.42	9.08	1.46	1.10	0.23	0.10	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG2	0	28.20	8.81	1.19	1.09	0.22	0.11	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG3	0	27.19	9.28	1.39	1.02	0.22	0.10	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG4	0	28.27	9.77	1.30	1.07	0.21	0.10	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG5	0	27.69	8.40	1.32	1.08	0.23	0.10	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG6	0	27.26	6.30	1.35	1.02	0.26	0.11	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG7	0	27.04	9.05	1.45	1.07	0.23	0.12	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG8	0	27.91	9.24	1.41	1.08	0.21	0.10	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG9	0	23.86	9.50	1.28	0.97	0.20	0.09	Mn nodule
RP8OC75-48-20	8.2383	-151.2383	-4942	1975-10-30	RP8OC75-48-20-1-FG10	0	27.19	9.71	1.28	1.09	0.21	0.10	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG1	0	29.65	5.56	1.52	1.64	0.18	0.12	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG2	0	26.90	5.18	1.61	1.52	0.18	0.12	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG3	0	31.68	2.91	1.76	1.71	0.16	0.13	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG4	0	30.01	5.34	1.45	1.64	0.18	0.14	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG5	0	29.94	5.31	1.65	1.66	0.18	0.12	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG6	0	30.95	3.98	1.53	1.70	0.18	0.16	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG7	0	29.72	4.49	1.59	1.65	0.18	0.14	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG8	0	30.88	4.94	1.73	1.63	0.18	0.14	Mn nodule
RP8OC75-48-22	8.2667	-151.1883	-5014	1975-10-30	RP8OC75-48-22-1-FG9	0	30.30	4.87	1.61	1.62	0.18	0.12	Mn nodule
RP8OC75-48-24	8.4583	-150.7783	-4927	1975-10-31	RP8OC75-48-24-1-FG1	0	11.11	4.90	1.10	0.83	0.20	0.08	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG29	0	22.12	10.93	0.62	0.71	0.19	0.08	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG30	0	21.68	11.26	0.95	0.62	0.20	0.06	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG31	0	25.96	10.93	1.25	0.83	0.22	0.08	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG32	0	27.84	10.60	1.04	0.70	0.31	0.11	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG33	0	25.02	10.78	1.15	0.85	0.23	0.09	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG34	0	24.36	10.38	1.09	0.87	0.22	0.08	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG35	0	26.83	7.49	1.23	0.88	0.29	0.12	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG36	0	26.03	11.00	1.17	0.85	0.25	0.11	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG37	0	25.38	11.33	1.14	0.77	0.23	0.07	Mn nodule
RP8OC75-49-25	8.4750	-150.7417	-4905	1975-10-31	RP8OC75-49-25-1-FG38	0	25.30	10.87	1.20	0.85	0.24	0.09	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG1	0	28.42	7.44	1.43	1.10	0.24	0.10	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG2	0	25.88	8.17	1.32	1.01	0.24	0.12	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG3	0	27.69	7.49	1.37	1.11	0.24	0.12	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG4	0	26.54	7.70	1.35	1.05	0.26	0.11	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG5	0	27.40	7.78	1.29	1.07	0.24	0.10	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG6	0	27.55	7.59	1.49	1.09	0.25	0.12	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG7	0	27.33	7.92	1.37	1.02	0.23	0.10	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG8	0	28.42	6.88	1.47	0.86	0.23	0.12	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG9	0	27.19	7.71	1.41	1.10	0.24	0.13	Mn nodule
RP8OC75-49-26	8.4567	-150.8367	-4872	1975-10-31	RP8OC75-49-26-1-FG10	0	25.88	7.91	1.28	1.00	0.21	0.10	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG1	0	24.20	6.27	1.42	1.31			Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG4	0	25.20	6.75	1.41	1.24			Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG8	0	28.35	5.84	1.62	1.32	0.23	0.11	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG9	0	28.72	5.27	1.58	1.03	0.21	0.12	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG10	0	26.75	4.32	1.42	1.34	0.19	0.11	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG11	0	28.94	3.67	1.48	1.37	0.19	0.12	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG12	0	27.69	5.62	1.42	1.33	0.21	0.14	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG13	0	26.32	5.45	1.42	1.27	0.21	0.12	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG14	0	28.56	5.68	1.35	1.10	0.20	0.13	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG15	0	25.67	8.41	1.23	1.02	0.26	0.09	Mn nodule
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG16	0	27.19	5.66	1.46	1.16	0.20	0.11	Mn nodule
